char 1, char2, index, text
Arstan (Whitebeard), Missandei (Missandei), 1143905, "war;" Dany told Whitebeard inside the pavilion. Irri and Jhiqui had covered the floor with carpets while Missandei"
Irri (Irri), Missandei (Missandei), 1143905, "war;" Dany told Whitebeard inside the pavilion. Irri and Jhiqui had covered the floor with carpets while Missandei"
Jhiqui (Jhiqui), Missandei (Missandei), 1143905, "war;" Dany told Whitebeard inside the pavilion. Irri and Jhiqui had covered the floor with carpets while Missandei"
Missandei (Missandei), Rhaegal (Rhaegal), 1143973, "floor with carpets while Missandei lit a stick of incense to sweeten the dusty air. Drogon and Rhaegal"
Rhaegal (Rhaegal), Viserion (Viserion), 1144043, "sweeten the dusty air. Drogon and Rhaegal were asleep atop some cushions; curled about each other; but Viserion"
Viserion (Viserion), Missandei (Missandei), 1144093, "atop some cushions; curled about each other; but Viserion perched on the edge of her empty bath. "Missandei"
Daenerys-Targaryen (Dany), Viserion (Viserion), 1144352, "understand. The slavers name themselves the Wise Masters."  "Wise?" Dany sat crosslegged on a cushion; and Viserion"
Daenerys-Targaryen (Dany), Irri (Irri), 1144729, "their polished helms; and claimed to be all equal in honor and authority. Dany studied them as Irri"
Daenerys-Targaryen (Dany), Jhiqui (Jhiqui), 1144740, "helms; and claimed to be all equal in honor and authority. Dany studied them as Irri and Jhiqui"
Irri (Irri), Jhiqui (Jhiqui), 1144740, "helms; and claimed to be all equal in honor and authority. Dany studied them as Irri and Jhiqui"
Daenerys-Targaryen (Dany), Prendahl-na-Ghezn (Prendahl-na-Ghezn), 1144775, "be all equal in honor and authority. Dany studied them as Irri and Jhiqui poured the wine. Prendahl-na-Ghezn"
Irri (Irri), Prendahl-na-Ghezn (Prendahl-na-Ghezn), 1144775, "be all equal in honor and authority. Dany studied them as Irri and Jhiqui poured the wine. Prendahl-na-Ghezn"
Jhiqui (Jhiqui), Prendahl-na-Ghezn (Prendahl-na-Ghezn), 1144775, "be all equal in honor and authority. Dany studied them as Irri and Jhiqui poured the wine. Prendahl-na-Ghezn"
Daenerys-Targaryen (Daenerys-Stormborn), Drogo (Drogo), 1147102, "Dany met his stare. "I am Daenerys-Stormborn of House Targaryen; the Unburnt; Mother of Dragons; khaleesi to Drogo"
Drogo (Drogo), Prendahl-na-Ghezn (Prendahl-na-Ghezn), 1147196, "khaleesi to Drogo riders; and queen of the Seven Kingdoms of Westeros."  "What you are;" said Prendahl-na-Ghezn"
Prendahl-na-Ghezn (Prendahl-na-Ghezn), Daario (Daario-Naharis), 1147888, "unison. "Our answer is no;" said Prendahl-na-Ghezn. His fellows followed him out of the tent � but Daario-Naharis"
Mero (Titan-Bastard), Jhiqui (Jhiqui), 1148570, "that is so. No woman has ever forgotten the Titan-Bastard." The Braavosi held out his cup to Jhiqui"
Mero (Titan-Bastard), Daenerys-Targaryen (Dany), 1149584, "Second Sons were led by the Titan-Bastard."  "So it is from you they get their courage?" Dany"
Daenerys-Targaryen (Dany), Jorah-Mormont (Ser-Jorah), 1149604, "led by the Titan-Bastard."  "So it is from you they get their courage?" Dany turned to Ser-Jorah"
Mero (Titan-Bastard), Jorah-Mormont (Ser-Jorah), 1149604, "led by the Titan-Bastard."  "So it is from you they get their courage?" Dany turned to Ser-Jorah"
Mero (Titan-Bastard), Daenerys-Targaryen (Khaleesi), 1151104, " "I am big all over. And I have many brothers. The Titan-Bastard does not drink alone; Khaleesi"
Mero (Mero), Arstan (Arstan-Whitebeard), 1151323, "you; and bring you an answer when the sun comes up."  But when Mero was gone; Arstan-Whitebeard"
Jorah-Mormont (Ser-Jorah), Mero (Mero), 1151627, "for once;" Ser-Jorah said. "The Second Sons are an old company; and not without valor; but under Mero"
Jorah-Mormont (Ser-Jorah), Prendahl-na-Ghezn (Prendahl), 1151981, "hundred horse. What of the Stormcrows; is there any hope there?"  "No;" Ser-Jorah said bluntly. "That Prendahl"
Grazdan-mo-Eraz (Grazdan-mo-Eraz), Kraznys-mo-Nakloz (Kraznys), 1152608, "on the white camel named himself Grazdan-mo-Eraz. Lean and hard; he had a white smile such as Kraznys"
Grey-Worm (Grey-Worm), Grazdan-mo-Eraz (Grazdan-mo-Eraz), 1153234, ""Good. My Unsullied will relish a bit of a fight." She looked to Grey-Worm; who nodded.  Grazdan-mo-Eraz"
Daenerys-Targaryen (Dany), Grazdan-mo-Eraz (Grazdan-mo-Eraz), 1153858, "I am;" said Dany mildly.  "I pride myself on my knowledge of the savage senseless west." Grazdan-mo-Eraz"
Daenerys-Targaryen (Dany), Rhaegal (Rhaegal), 1156048, ""I say; you are mad."  "Am I?" Dany shrugged; and said; "Dracarys."  The dragons answered. Rhaegal"
Daenerys-Targaryen (Dany), Viserion (Viserion), 1156076, "mad."  "Am I?" Dany shrugged; and said; "Dracarys."  The dragons answered. Rhaegal hissed and smoked; Viserion"
Rhaegal (Rhaegal), Viserion (Viserion), 1156076, "mad."  "Am I?" Dany shrugged; and said; "Dracarys."  The dragons answered. Rhaegal hissed and smoked; Viserion"
Viserion (Viserion), Grazdan-mo-Eraz (Grazdan-mo-Eraz), 1156167, "Rhaegal hissed and smoked; Viserion snapped; and Drogon spat swirling red-black flame. It touched the drape of Grazdan-mo-Eraz"
Daenerys-Targaryen (Dany), Jorah-Mormont (Ser-Jorah), 1157476, "night; thought Dany. The fires burned all around her; small orange stars strewn across hill and field. "Ser-Jorah"
Jorah-Mormont (Ser-Jorah), Daenerys-Targaryen (Dany), 1157518, "all around her; small orange stars strewn across hill and field. "Ser-Jorah;" she said; "summon my bloodriders." Dany"
Daenerys-Targaryen (Khaleesi), Rakharo (Rakharo), 1157712, "they were assembled; she said; "An hour past midnight should be time enough."  "Yes; Khaleesi;" said Rakharo"
Daenerys-Targaryen (Khaleesi), Jorah-Mormont (Ser-Jorah-Mormont), 1157773, "be time enough."  "Yes; Khaleesi;" said Rakharo. "Time for what?"  "To mount our attack."  Ser-Jorah-Mormont"
Rakharo (Rakharo), Jorah-Mormont (Ser-Jorah-Mormont), 1157773, "be time enough."  "Yes; Khaleesi;" said Rakharo. "Time for what?"  "To mount our attack."  Ser-Jorah-Mormont"
Daenerys-Targaryen (Khaleesi), Jhogo (Jhogo), 1158259, "will see hundreds of campfires burning;" said Dany. "If they see anything at all."  "Khaleesi;" said Jhogo"
Rhaegar-Targaryen (Rhaegar-Targaryen), Jorah-Mormont (Ser-Jorah), 1158759, "know little of war. What do you think; my lords?"  "I think you are Rhaegar-Targaryen sister;" Ser-Jorah"
Jorah-Mormont (Ser-Jorah), Arstan (Arstan-Whitebeard), 1158821, " "I think you are Rhaegar-Targaryen sister;" Ser-Jorah said with a rueful half smile.  "Aye;" said Arstan-Whitebeard"
Rhaegar-Targaryen (Rhaegar-Targaryen), Arstan (Arstan-Whitebeard), 1158821, " "I think you are Rhaegar-Targaryen sister;" Ser-Jorah said with a rueful half smile.  "Aye;" said Arstan-Whitebeard"
Jorah-Mormont (Ser-Jorah), Belwas (Strong-Belwas), 1159155, "preparations from the foe.  Near midnight; she got a scare when Ser-Jorah bulled his way past Strong-Belwas"
Daario (Daario-Naharis), Daenerys-Targaryen (Dany), 1160118, "are yours." A golden tooth gleamed in his mouth when he smiled. "And so is Daario-Naharis!"  Dany"
Prendahl-na-Ghezn (Prendahl-na-Ghezn), Daario (Daario), 1160308, "a desperate plot to save his head. "What do Prendahl-na-Ghezn and Sallor say of this?"  "Little." Daario"
Daario (Daario), Prendahl-na-Ghezn (Prendahl-na-Ghezn), 1160381, "say of this?"  "Little." Daario upended the sack; and the heads of Sallor the Bald and Prendahl-na-Ghezn"
Prendahl-na-Ghezn (Prendahl-na-Ghezn), Viserion (Viserion), 1160453, "Sallor the Bald and Prendahl-na-Ghezn spilled out upon her carpets. "My gifts to the dragon queen."  Viserion"
Viserion (Viserion), Prendahl-na-Ghezn (Prendahl), 1160493, "out upon her carpets. "My gifts to the dragon queen."  Viserion sniffed the blood leaking from Prendahl"
Rhaegal (Rhaegal), Daenerys-Targaryen (Dany), 1160697, "his bloodless cheeks. Drogon and Rhaegal stirred at the smell of roasted meat.  "You did this?" Dany"
Daenerys-Targaryen (Dany), Daario (Daario-Naharis), 1160770, "of roasted meat.  "You did this?" Dany asked queasily.  "None other." If her dragons discomfited Daario-Naharis"
Daenerys-Targaryen (Dany), Prendahl-na-Ghezn (Prendahl), 1161704, "and wanton.  "Are you skilled in the use of those handsome blades?" Dany asked him.  "Prendahl"
Daenerys-Targaryen (Dany), Daario (Daario-Naharis), 1162367, "come and go and come again."  Dany laughed. She liked the swagger she saw in this Daario-Naharis"
Daenerys-Targaryen (Dany), Jorah-Mormont (Ser-Jorah), 1162819, ""Then live;" Dany said; "and fight for me tonight."  "That would not be wise; my queen." Ser-Jorah"
Jorah-Mormont (Ser-Jorah), Daario (Daario), 1162831, "Dany said; "and fight for me tonight."  "That would not be wise; my queen." Ser-Jorah gave Daario"
Daenerys-Targaryen (Daenerys), Jorah-Mormont (Ser-Jorah), 1164056, "betrayed twice more; once for gold and once for love.  "Daenerys; I am thrice your age;" Ser-Jorah"
Pyat-Pree (Pyat-Pree), Xaro-Xhoan-Daxos (Xaro), 1164412, " He stiffened. "I did not say that."  "You say it every day. Pyat-Pree a liar; Xaro"
Pyat-Pree (Pyat-Pree), Belwas (Belwas), 1164430, ""I did not say that."  "You say it every day. Pyat-Pree a liar; Xaro a schemer; Belwas"
Xaro-Xhoan-Daxos (Xaro), Belwas (Belwas), 1164430, ""I did not say that."  "You say it every day. Pyat-Pree a liar; Xaro a schemer; Belwas"
Belwas (Belwas), Arstan (Arstan), 1164449, "say that."  "You say it every day. Pyat-Pree a liar; Xaro a schemer; Belwas a braggart; Arstan"
Pyat-Pree (Pyat-Pree), Arstan (Arstan), 1164449, "say that."  "You say it every day. Pyat-Pree a liar; Xaro a schemer; Belwas a braggart; Arstan"
Xaro-Xhoan-Daxos (Xaro), Arstan (Arstan), 1164449, "say that."  "You say it every day. Pyat-Pree a liar; Xaro a schemer; Belwas a braggart; Arstan"
Daenerys-Targaryen (Dany), Daario (Daario), 1165687, "me; she told herself. I am his liege. Dany found herself wondering whether he was right about Daario"
Daenerys-Targaryen (Dany), Arstan (Arstan-Whitebeard), 1166646, "over her camp when midnight came and went. Dany remained in her pavilion with her maids; while Arstan-Whitebeard"
Arstan (Arstan-Whitebeard), Belwas (Strong-Belwas), 1166664, "camp when midnight came and went. Dany remained in her pavilion with her maids; while Arstan-Whitebeard and Strong-Belwas"
Daenerys-Targaryen (Dany), Belwas (Strong-Belwas), 1166664, "camp when midnight came and went. Dany remained in her pavilion with her maids; while Arstan-Whitebeard and Strong-Belwas"
Daenerys-Targaryen (Dany), Jhiqui (Jhiqui), 1166883, "made Dany feel half a child again.  The hours crept by on turtle feet. Even after Jhiqui"
Jhiqui (Jhiqui), Daenerys-Targaryen (Dany), 1166925, " The hours crept by on turtle feet. Even after Jhiqui rubbed the knots from her shoulders; Dany"
Daenerys-Targaryen (Dany), Missandei (Missandei), 1166963, "turtle feet. Even after Jhiqui rubbed the knots from her shoulders; Dany was too restless for sleep. Missandei"
Jhiqui (Jhiqui), Missandei (Missandei), 1166963, "turtle feet. Even after Jhiqui rubbed the knots from her shoulders; Dany was too restless for sleep. Missandei"
Missandei (Missandei), Daenerys-Targaryen (Dany), 1167026, "was too restless for sleep. Missandei offered to sing her a lullaby of the Peaceful People; but Dany"
Daenerys-Targaryen (Dany), Arstan (Arstan), 1167059, "offered to sing her a lullaby of the Peaceful People; but Dany shook her head. "Bring me Arstan"
Drogo (Drogo), Arstan (Whitebeard), 1167239, "whose musty smell still reminded her of Drogo. "I cannot sleep when men are dying for me; Whitebeard"
Arstan (Whitebeard), Rhaegar-Targaryen (Rhaegar), 1167287, "cannot sleep when men are dying for me; Whitebeard;" she said. "Tell me more of my brother Rhaegar"
Viserys (Viserys), Arstan (Arstan), 1167483, ""Your Grace is kind to say so."  "Viserys said that our brother won many tourneys."  Arstan"
Daenerys-Targaryen (Dany), Rhaegar-Targaryen (Prince-Rhaegar), 1167637, "to deny His Grace words �"  "But?" said Dany sharply. "Tell me. I command it."  "Prince-Rhaegar"
Robert-Baratheon (Robert), Jaime-Lannister (Jaime-Lannister), 1167774, "seldom entered the lists. He never loved the song of swords the way that Robert did; or Jaime-Lannister"
Jason-Mallister (Lord-Jason-Mallister), Oberyn-Martell (Red-Viper-of-Dorne), 1168200, "young; His Grace rode brilliantly in a tourney at Storm End; defeating Lord Steffon Baratheon; Lord-Jason-Mallister; the Red-Viper-of-Dorne"
Rhaegar-Targaryen (Prince-Rhaegar), Daenerys-Targaryen (Dany), 1168511, "That honor went to another knight of the Kingsguard; who unhorsed Prince-Rhaegar in the final tilt."  Dany"
Daenerys-Targaryen (Dany), Rhaegar-Targaryen (Rhaegar), 1168546, "the Kingsguard; who unhorsed Prince-Rhaegar in the final tilt."  Dany did not want to hear about Rhaegar"
Daenerys-Targaryen (Dany), Elia-Martell (Princess-Elia), 1169496, "that was the tourney when he crowned Lyanna Stark as queen of love and beauty!" said Dany. "Princess-Elia"
Elia-Martell (Princess-Elia), Daenerys-Targaryen (Dany), 1169860, "Your Grace. The Princess-Elia was a good and gracious lady; though her health was ever delicate."  Dany"
Daenerys-Targaryen (Dany), Viserys (Viserys), 1169919, "lady; though her health was ever delicate."  Dany pulled the lion pelt tighter about her shoulders. "Viserys"
Rhaegar-Targaryen (Rhaegar), Elia-Martell (Elia), 1170227, "insolence. "If I had been born more timely; he said; Rhaegar would have married me instead of Elia"
Elia-Martell (Elia), Rhaegar-Targaryen (Rhaegar), 1170281, "Rhaegar would have married me instead of Elia; and it would all have come out different. If Rhaegar"
Arstan (Whitebeard), Rhaegar-Targaryen (Rhaegar), 1170446, " "Perhaps so; Your Grace." Whitebeard paused a moment. "But I am not certain it was in Rhaegar"
Rhaegar-Targaryen (Rhaegar), Daenerys-Targaryen (Dany), 1170496, "am not certain it was in Rhaegar to be happy."  "You make him sound so sour;" Dany"
Daenerys-Targaryen (Dany), Rhaegar-Targaryen (Prince-Rhaegar), 1170570, "him sound so sour;" Dany protested.  "Not sour; no; but � there was a melancholy to Prince-Rhaegar"
Viserys (Viserys), Rhaegar-Targaryen (Rhaegar), 1170767, "grief; my queen; and that shadow hung over him all his days."  Viserys had spoken of Rhaegar"
Robert-Baratheon (Usurper), Arstan (Arstan), 1171452, "and those he loved."  "What of the Usurper? Did he play sad songs as well?"  Arstan"
Arstan (Arstan), Robert-Baratheon (Robert), 1171470, "he loved."  "What of the Usurper? Did he play sad songs as well?"  Arstan chuckled. "Robert"
Robert-Baratheon (Robert), Daenerys-Targaryen (Dany), 1171749, "Maiden Fair. Robert was much�"  As one; her dragons lifted their heads and roared.  "Horses!" Dany"
Daenerys-Targaryen (Dany), Belwas (Strong-Belwas), 1171826, "heads and roared.  "Horses!" Dany leapt to her feet; clutching the lion pelt. Outside; she heard Strong-Belwas"
Belwas (Strong-Belwas), Irri (Irri), 1171904, "pelt. Outside; she heard Strong-Belwas bellow something; and then other voices; and the sounds of many horses. "Irri"
Irri (Irri), Jorah-Mormont (Ser-Jorah-Mormont), 1171969, "the sounds of many horses. "Irri; go see who �"  The tent flap pushed open; and Ser-Jorah-Mormont"
Grazdan-mo-Eraz (Grazdan-mo-Eraz), Mero (Titan-Bastard), 1172586, "then did she allow herself to smile. "Rise; my good brave bear. Was Grazdan-mo-Eraz taken? Or the Titan-Bastard"
Mero (Titan-Bastard), Grazdan-mo-Eraz (Grazdan-mo-Eraz), 1172606, "she allow herself to smile. "Rise; my good brave bear. Was Grazdan-mo-Eraz taken? Or the Titan-Bastard?"  "Grazdan-mo-Eraz"
Grazdan-mo-Eraz (Grazdan-mo-Eraz), Jorah-Mormont (Ser-Jorah), 1172655, "brave bear. Was Grazdan-mo-Eraz taken? Or the Titan-Bastard?"  "Grazdan-mo-Eraz went to Yunkai to deliver your terms." Ser-Jorah"
Mero (Titan-Bastard), Jorah-Mormont (Ser-Jorah), 1172655, "brave bear. Was Grazdan-mo-Eraz taken? Or the Titan-Bastard?"  "Grazdan-mo-Eraz went to Yunkai to deliver your terms." Ser-Jorah"
Grazdan-mo-Eraz (Grazdan-mo-Eraz), Mero (Mero), 1172678, "Or the Titan-Bastard?"  "Grazdan-mo-Eraz went to Yunkai to deliver your terms." Ser-Jorah got to his feet. "Mero"
Jorah-Mormont (Ser-Jorah), Mero (Mero), 1172678, "Or the Titan-Bastard?"  "Grazdan-mo-Eraz went to Yunkai to deliver your terms." Ser-Jorah got to his feet. "Mero"
Jorah-Mormont (Ser-Jorah), Grey-Worm (Grey-Worm), 1173280, "great harpy mounted above its gates. The wall and towers swarmed with crossbowmen and slingers. Ser-Jorah and Grey-Worm"
Grey-Worm (Grey-Worm), Irri (Irri), 1173303, "its gates. The wall and towers swarmed with crossbowmen and slingers. Ser-Jorah and Grey-Worm deployed her men; Irri"
Jorah-Mormont (Ser-Jorah), Irri (Irri), 1173303, "its gates. The wall and towers swarmed with crossbowmen and slingers. Ser-Jorah and Grey-Worm deployed her men; Irri"
Grey-Worm (Grey-Worm), Jhiqui (Jhiqui), 1173314, "The wall and towers swarmed with crossbowmen and slingers. Ser-Jorah and Grey-Worm deployed her men; Irri and Jhiqui"
Irri (Irri), Jhiqui (Jhiqui), 1173314, "The wall and towers swarmed with crossbowmen and slingers. Ser-Jorah and Grey-Worm deployed her men; Irri and Jhiqui"
Jorah-Mormont (Ser-Jorah), Jhiqui (Jhiqui), 1173314, "The wall and towers swarmed with crossbowmen and slingers. Ser-Jorah and Grey-Worm deployed her men; Irri and Jhiqui"
Grey-Worm (Grey-Worm), Daenerys-Targaryen (Dany), 1173344, "with crossbowmen and slingers. Ser-Jorah and Grey-Worm deployed her men; Irri and Jhiqui raised her pavilion; and Dany"
Irri (Irri), Daenerys-Targaryen (Dany), 1173344, "with crossbowmen and slingers. Ser-Jorah and Grey-Worm deployed her men; Irri and Jhiqui raised her pavilion; and Dany"
Jhiqui (Jhiqui), Daenerys-Targaryen (Dany), 1173344, "with crossbowmen and slingers. Ser-Jorah and Grey-Worm deployed her men; Irri and Jhiqui raised her pavilion; and Dany"
Jorah-Mormont (Ser-Jorah), Daenerys-Targaryen (Dany), 1173344, "with crossbowmen and slingers. Ser-Jorah and Grey-Worm deployed her men; Irri and Jhiqui raised her pavilion; and Dany"
Daenerys-Targaryen (Dany), Missandei (Missandei), 1173532, "line of slaves began to emerge. Dany mounted her silver to greet them. As they passed; little Missandei"
Missandei (Missandei), Daenerys-Targaryen (Daenerys-Stormborn), 1173593, "silver to greet them. As they passed; little Missandei told them that they owed their freedom to Daenerys-Stormborn"
Daenerys-Targaryen (Dany), Missandei (Missandei), 1173859, "girl; and she screamed the same word in her thin voice. "Mhysa! Mhysa!"  Dany looked at Missandei"
Missandei (Missandei), Daenerys-Targaryen (Dany), 1173951, ""What are they shouting?"  "It is Ghiscari; the old pure tongue. It means �Mother. "  Dany"
Belwas (Strong-Belwas), Jorah-Mormont (Ser-Jorah), 1175004, "poor bloodriders could not keep them all away; and even Strong-Belwas grunted and growled in dismay.  Ser-Jorah"
Belwas (Strong-Belwas), Daenerys-Targaryen (Dany), 1175030, "all away; and even Strong-Belwas grunted and growled in dismay.  Ser-Jorah urged her to go; but Dany"
Jorah-Mormont (Ser-Jorah), Daenerys-Targaryen (Dany), 1175030, "all away; and even Strong-Belwas grunted and growled in dismay.  Ser-Jorah urged her to go; but Dany"
Arya-Stark (Arya), Beric-Dondarrion (Lord-Beric), 1175991, "camp where no harm could come to them. Arya walked around the circle of weirwood stumps with Lord-Beric"
Arya-Stark (Arya), Eddard-Stark (Ned), 1176002, "no harm could come to them. Arya walked around the circle of weirwood stumps with Lord-Beric squire Ned"
Beric-Dondarrion (Lord-Beric), Eddard-Stark (Ned), 1176002, "no harm could come to them. Arya walked around the circle of weirwood stumps with Lord-Beric squire Ned"
Arya-Stark (Arya), Eddard-Stark (Ned), 1176583, "as if there was nothing else in all the world.  "What is he doing?" Arya asked Ned"
Beric-Dondarrion (Lord-Beric), Thoros (Thoros), 1178652, "too."  "Fire consumes." Lord-Beric stood behind them; and there was something in his voice that silenced Thoros"
Thoros (Thoros), Beric-Dondarrion (Beric), 1178736, "silenced Thoros at once. "It consumes; and when it is done there is nothing left. Nothing."  "Beric"
Notch (Notch), Anguy (Anguy), 1179063, "like a wolf and there were some real wolves off to the west giving it lessons. Notch; Anguy"
Anguy (Anguy), Eddard-Stark (Ned), 1179105, "wolves off to the west giving it lessons. Notch; Anguy; and Merrit o Moontown had the watch. Ned"
Notch (Notch), Eddard-Stark (Ned), 1179105, "wolves off to the west giving it lessons. Notch; Anguy; and Merrit o Moontown had the watch. Ned"
Anguy (Anguy), Gendry (Gendry), 1179113, "off to the west giving it lessons. Notch; Anguy; and Merrit o Moontown had the watch. Ned; Gendry"
Eddard-Stark (Ned), Gendry (Gendry), 1179113, "off to the west giving it lessons. Notch; Anguy; and Merrit o Moontown had the watch. Ned; Gendry"
Notch (Notch), Gendry (Gendry), 1179113, "off to the west giving it lessons. Notch; Anguy; and Merrit o Moontown had the watch. Ned; Gendry"
Eddard-Stark (Ned), Arya-Stark (Arya), 1179164, "Merrit o Moontown had the watch. Ned; Gendry; and many of the others were fast asleep when Arya"
Gendry (Gendry), Arya-Stark (Arya), 1179164, "Merrit o Moontown had the watch. Ned; Gendry; and many of the others were fast asleep when Arya"
Jon-Snow (Jon), Arya-Stark (Arya), 1179430, "made her eyes gleam as red as the eyes of Jon wolf. He was a ghost too. Arya"
Arya-Stark (Arya), Thoros (Thoros), 1179472, "eyes of Jon wolf. He was a ghost too. Arya stole closer; and knelt to watch.  Thoros"
Jon-Snow (Jon), Thoros (Thoros), 1179472, "eyes of Jon wolf. He was a ghost too. Arya stole closer; and knelt to watch.  Thoros"
Arya-Stark (Arya), Lem (Lem), 1179480, "Jon wolf. He was a ghost too. Arya stole closer; and knelt to watch.  Thoros and Lem"
Thoros (Thoros), Lem (Lem), 1179480, "Jon wolf. He was a ghost too. Arya stole closer; and knelt to watch.  Thoros and Lem"
Arya-Stark (Arya), Beric-Dondarrion (Lord-Beric), 1179501, "was a ghost too. Arya stole closer; and knelt to watch.  Thoros and Lem were with Lord-Beric"
Lem (Lem), Beric-Dondarrion (Lord-Beric), 1179501, "was a ghost too. Arya stole closer; and knelt to watch.  Thoros and Lem were with Lord-Beric"
Thoros (Thoros), Beric-Dondarrion (Lord-Beric), 1179501, "was a ghost too. Arya stole closer; and knelt to watch.  Thoros and Lem were with Lord-Beric"
Thoros (Ember), Lem (Lemon), 1179627, "uninvited by the fire. She squinted at them with eyes like hot coals. "The Ember and the Lemon"
Tom-Sevenstrings (Tom), Beric-Dondarrion (Lord-Beric), 1180723, "song then. A song from Tom-oSevens; for my news."  "You will have your song from Tom;" Lord-Beric"
Joffrey-Baratheon (The-king), Arya-Stark (Arya), 1181030, "sour tidings; what could be more fitting? The-king is dead; is that sour enough for you?"  Arya"
Arya-Stark (Arya), Lem (Lem), 1181099, "enough for you?"  Arya heart caught in her throat.  "Which bloody king is dead; crone?" Lem"
Sandor-Clegane (Hound), Gregor-Clegane (the-Mountain-That-Rides), 1181560, "it to her lips.  The great dog. Did she mean the Hound? Or maybe his brother; the-Mountain-That-Rides"
Gregor-Clegane (the-Mountain-That-Rides), Arya-Stark (Arya), 1181566, "to her lips.  The great dog. Did she mean the Hound? Or maybe his brother; the-Mountain-That-Rides? Arya"
Sandor-Clegane (Hound), Arya-Stark (Arya), 1181566, "to her lips.  The great dog. Did she mean the Hound? Or maybe his brother; the-Mountain-That-Rides? Arya"
Gregor-Clegane (Ser-Gregor-Clegane), Polliver (Polliver), 1181726, "black dogs on a yellow field. Half the men whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver"
Gregor-Clegane (Ser-Gregor-Clegane), Raff (Raff-the-Sweetling), 1181754, "on a yellow field. Half the men whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling"
Polliver (Polliver), Raff (Raff-the-Sweetling), 1181754, "on a yellow field. Half the men whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling"
Gregor-Clegane (Ser-Gregor-Clegane), Tickler (Tickler), 1181767, "yellow field. Half the men whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler"
Polliver (Polliver), Tickler (Tickler), 1181767, "yellow field. Half the men whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler"
Raff (Raff-the-Sweetling), Tickler (Tickler), 1181767, "yellow field. Half the men whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler"
Polliver (Polliver), Gregor-Clegane (Ser-Gregor), 1181783, "Half the men whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler; and Ser-Gregor"
Raff (Raff-the-Sweetling), Gregor-Clegane (Ser-Gregor), 1181783, "Half the men whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler; and Ser-Gregor"
Tickler (Tickler), Gregor-Clegane (Ser-Gregor), 1181783, "Half the men whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler; and Ser-Gregor"
Gregor-Clegane (Ser-Gregor), Beric-Dondarrion (Lord-Beric), 1181809, "whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler; and Ser-Gregor himself. Maybe Lord-Beric"
Polliver (Polliver), Beric-Dondarrion (Lord-Beric), 1181809, "whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler; and Ser-Gregor himself. Maybe Lord-Beric"
Raff (Raff-the-Sweetling), Beric-Dondarrion (Lord-Beric), 1181809, "whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler; and Ser-Gregor himself. Maybe Lord-Beric"
Tickler (Tickler), Beric-Dondarrion (Lord-Beric), 1181809, "whose deaths she prayed for belonged to Ser-Gregor-Clegane; Polliver; Dunsen; Raff-the-Sweetling; the Tickler; and Ser-Gregor himself. Maybe Lord-Beric"
Arya-Stark (Arya), Thoros (Thoros), 1183028, "voice that Arya took a step backward; wondering if the woman was mad. "Dont frighten the child;" Thoros"
Thoros (Thoros), Lem (Lem-Lemoncloak), 1183079, "if the woman was mad. "Dont frighten the child;" Thoros protested. "There no harm in her."  Lem-Lemoncloak"
Beric-Dondarrion (Lord-Beric), Lem (Lem), 1184023, "at Lord-Beric. "Ill have my payment now. Ill have the song you promised me."  And so Lem"
Lem (Lem), Tom-Sevenstrings (Tom-Sevenstrings), 1184045, ""Ill have my payment now. Ill have the song you promised me."  And so Lem woke Tom-Sevenstrings"
Thoros (Thoros), Arya-Stark (Arya), 1184349, "woman closed her eyes and rocked slowly back and forth; murmuring the words and crying. Thoros took Arya"
Eddard-Stark (Ned), Lem (Lem), 1185021, "branches and threw up crude shelters.  It rained all through that night; and come morning Ned; Lem"
Notch (Notch), Beric-Dondarrion (Lord-Beric), 1185268, "to the touch. There was an abandoned village half a day ride to the north; Notch told Lord-Beric"
Eddard-Stark (Ned), Arya-Stark (Arya), 1186146, "so much; shave your bloody head."  He doesnt like Ned. The squire seemed nice enough to Arya"
Jeyne-Poole (Jeyne-Poole), Beric-Dondarrion (Lord-Beric), 1187999, ""She told me." It all seemed so long ago. "Her friend Jeyne-Poole fell in love with your Lord-Beric"
